actor,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
007DXR,1.0,25.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,196.0,0.0,41.0
00bzk,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06linux,0.0,59.0,1.0,84.0,2.0,2.0,0.0,0.0,1.0,7.0,2.0,2.0,75.0,34.0,150.0
090max,0.0,39.0,0.0,10.0,0.0,4.0,0.0,6.0,1.0,10.0,0.0,0.0,193.0,0.0,8.0
0Chan-smc,0.0,1.0,0.0,0.0,0.0,23.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,188.0
0Miles,0.0,180.0,30.0,7.0,3.0,31.0,30.0,0.0,14.0,37.0,0.0,6.0,1129.0,109.0,73.0
0aqz0,0.0,26.0,2.0,9.0,0.0,44.0,11.0,2.0,9.0,1.0,0.0,0.0,559.0,1.0,792.0
0gmo,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0
0netrickp0ny,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0
0veloto,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0f0f0f,64.0,222.0,6.0,25.0,0.0,673.0,217.0,6.0,12.0,240.0,165.0,144.0,1803.0,31.0,287.0
0x263b,0.0,4.0,0.0,1.0,0.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,130.0,0.0,71.0
0x32m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0x5f375a86,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xAGUNZ,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,70.0
0xAnoy,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0xCyberY,0.0,15.0,1.0,19.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,156.0,0.0,163.0
0xF444,0.0,24.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,75.0,0.0,4.0
0xMirasio,1.0,65.0,16.0,15.0,0.0,23.0,17.0,11.0,2.0,7.0,5.0,6.0,350.0,1.0,25.0
0xPerseus,0.0,6.0,0.0,6.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0
0xSumna,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0
0xTatoti,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc00010ff,0.0,22.0,4.0,2.0,0.0,20.0,10.0,0.0,0.0,6.0,0.0,0.0,130.0,1.0,96.0
0xda568,0.0,18.0,1.0,1.0,0.0,18.0,10.0,0.0,3.0,8.0,0.0,2.0,56.0,2.0,111.0
0xgon,0.0,6.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,30.0,0.0,47.0
0xlonewolf,0.0,11.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,26.0,0.0,15.0
0xsomnus,0.0,21.0,5.0,8.0,0.0,4.0,4.0,0.0,1.0,14.0,5.0,4.0,57.0,0.0,38.0
0xt0b3r,0.0,3.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,39.0
0xwilliampeter,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,219.0
1005254630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070951361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092366225,0.0,5.0,1.0,6.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,36.0
10ng1000,0.0,46.0,3.0,7.0,0.0,0.0,11.0,6.0,6.0,15.0,0.0,0.0,209.0,3.0,149.0
110vedant,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,110.0
1119537395,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,23.0
1137772030,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1149669347,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,124.0
1170374975,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0
119070191,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1206zhang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1229975047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
123dwedqwedscdscdc,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
124708,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
12sysw,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1322548443,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1328101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134130,2.0,300.0,183.0,30.0,18.0,245.0,162.0,3.0,0.0,237.0,122.0,158.0,722.0,47.0,435.0
1341658657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1349621303,0.0,54.0,0.0,14.0,1.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,184.0,0.0,99.0
13549842799,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,3.0
13631181823,0.0,5.0,0.0,23.0,0.0,48.0,32.0,0.0,0.0,2.0,0.0,0.0,33.0,1.0,126.0
13871007341,0.0,2.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,8.0
1442170138,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0
15822899987,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
15997600466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17553047761,0.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,6.0
1761960572popo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1771589913,0.0,4.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,28.0
18891999885,0.0,0.0,0.0,9.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,97.0
196011564,0.0,15.0,0.0,60.0,0.0,4.0,49.0,0.0,0.0,2.0,0.0,0.0,88.0,0.0,66.0
1alexvash,6.0,206.0,116.0,12.0,0.0,90.0,83.0,4.0,2.0,125.0,280.0,238.0,973.0,0.0,7.0
1igeQinn,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,67.0
1mirmhmd,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,108.0,0.0,1.0
1nfty,0.0,2.0,1.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,141.0
1peter10,0.0,55.0,6.0,50.0,1.0,49.0,36.0,0.0,0.0,42.0,0.0,1.0,218.0,0.0,49.0
1worinidaba,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1xuanyuan1,0.0,15.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,105.0
201372131,0.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,9.0
2020202020202020,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
2022Jean,0.0,78.0,4.0,18.0,0.0,10.0,9.0,0.0,4.0,0.0,0.0,0.0,174.0,0.0,96.0
20x23,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0,21.0
21moons,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,304.0
220545257,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0
2318927324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2331296810,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468sd,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
26alo,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713pootie10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
2759933691,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
27rogi,0.0,50.0,26.0,3.0,2.0,20.0,13.0,0.0,2.0,14.0,0.0,0.0,76.0,8.0,229.0
281504271,0.0,7.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0
2895027998,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,22.0
290974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2961156300,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,11.0
2lingnil,0.0,7.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,83.0
2php,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0
3300752199,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
3349516,0.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,377.0
347cui,0.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
3615Yeye,0.0,27.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,151.0,0.0,10.0
3omar3li,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,775.0,0.0,106.0
3pa2,0.0,25.0,0.0,27.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,81.0,0.0,21.0
40014127,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
420516460,0.0,12.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0
454979849,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0
4IK1d,0.0,16.0,0.0,3.0,0.0,15.0,13.0,0.0,2.0,0.0,0.0,0.0,59.0,0.0,1239.0
4dro,0.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,28.0,0.0,1.0
4e6uREK,0.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,45.0
4f8wtmhl6f8x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4kulia,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,24.0
4orty2wo,0.0,68.0,9.0,4.0,0.0,0.0,0.0,3.0,1.0,37.0,0.0,0.0,370.0,0.0,33.0
4v4n965h,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
51734,0.0,3.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0
535601882,0.0,23.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,9.0
547,0.0,101.0,1.0,28.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,250.0,0.0,147.0
5495tasha87skywars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
564602391,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
567z-1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59cq,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5AUL-R,0.0,19.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,127.0,0.0,45.0
5dong,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
5usera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
613057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62211,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,65.0
6268bagsbanny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
6502b,0.0,5.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,154.0
68891191,0.0,1.0,0.0,14.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,92.0
68yiyezhiqiu,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6946kamikadzebro16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
69gioro420,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6Glow,3.0,311.0,1.0,6.0,0.0,0.0,2.0,0.0,27.0,6.0,0.0,0.0,495.0,0.0,48.0
6akee,0.0,79.0,1.0,7.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,252.0,0.0,73.0
71Zombie,1.0,82.0,4.0,78.0,10.0,15.0,9.0,0.0,2.0,43.0,0.0,0.0,304.0,5.0,206.0
729694419,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0
7338,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
759852125,0.0,3.0,0.0,10.0,0.0,53.0,35.0,0.0,0.0,2.0,0.0,0.0,50.0,2.0,155.0
7654,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
773722914,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0
776166320,0.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,104.0
786mab,0.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0
799837663,0.0,0.0,0.0,1.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
7HzJoseJ,0.0,3.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,65.0
7rikka,0.0,86.0,10.0,13.0,0.0,38.0,28.0,1.0,1.0,48.0,0.0,0.0,370.0,0.0,349.0
7zhby,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,34.0
8023believe,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,287.0
812602984,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84960390,2.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.0
850207131,0.0,10.0,2.0,48.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,22.0
8512,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
869123771,0.0,13.0,0.0,8.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,141.0
891899jose,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
8BitCerberus,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
8bitDesigner,0.0,16.0,2.0,6.0,0.0,24.0,9.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,2.0
8thc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
9-34platform,0.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,69.0,2.0,18.0
900Zadams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0
906222304,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,31.0
90797120,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0
913680655,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0
92837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944095635,0.0,101.0,2.0,5.0,1.0,26.0,12.0,0.0,0.0,2.0,0.0,0.0,330.0,26.0,100.0
94kp,0.0,76.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,176.0,0.0,3.0
952933736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
954073148,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
999tony,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
99pluto66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
9cheol,0.0,38.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,1.0,85.0,0.0,0.0
9vivian88,0.0,0.0,0.0,180.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0
A-Lusha,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,47.0
A1ca7raz,0.0,68.0,24.0,34.0,0.0,14.0,28.0,0.0,0.0,37.0,3.0,4.0,714.0,1.0,444.0
AACS111,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,33.0
AARKAY3675,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,63.0,0.0,14.0
AChenQ,1.0,300.0,264.0,14.0,0.0,18.0,10.0,0.0,1.0,542.0,165.0,543.0,2258.0,0.0,67.0
ADDICTOR,0.0,29.0,1.0,5.0,0.0,1.0,9.0,0.0,2.0,2.0,0.0,0.0,114.0,1.0,301.0
ADHDNetwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
ADI139156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADLsourceCode,0.0,38.0,0.0,4.0,0.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,0.0
AEVE1001,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
AFFT-520,0.0,23.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,1.0,49.0,3.0,2.0
AG1CE,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0
AGWA,1.0,83.0,7.0,0.0,0.0,269.0,129.0,0.0,6.0,63.0,20.0,10.0,194.0,11.0,57.0
AI3ks1b,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
AIxPha,0.0,68.0,0.0,21.0,0.0,14.0,13.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,278.0
AJMJ,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,7.0
AKyashkin,0.0,60.0,6.0,2.0,0.0,45.0,26.0,2.0,0.0,11.0,7.0,8.0,235.0,13.0,8.0
ALEXxZ20,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
ALhanadi,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
AOSPA-SDM636,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARAVINDAARONE,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKLegalTech,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0
ARThink-AI,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAHI017,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0
ASK-03,0.0,83.0,11.0,18.0,0.0,39.0,11.0,5.0,6.0,21.0,6.0,8.0,176.0,0.0,64.0
ASUEFUN,0.0,27.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,277.0,8.0,65.0
AT-study2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
AThousandMoon,0.0,10.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,38.0,0.0,31.0
AWZOY,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0
Aadarshkt,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,0.0,24.0
Aadithya-V,0.0,32.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0,12.0,0.0,0.0,54.0,1.0,218.0
Aakash-Engineer,0.0,75.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,83.0
AaronZhangL,0.0,22.0,0.0,271.0,23.0,38.0,15.0,0.0,0.0,21.0,0.0,0.0,229.0,0.0,253.0
AasheeshT,0.0,1.0,0.0,3.0,2.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0
Ababy520,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,102.0,0.0,8.0
AbanoubSamir3004,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,14.0,0.0,74.0
AbdallaGomaa,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,3.0
Abdelali-Benajaji,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,7.0
Abdelbary,0.0,88.0,4.0,9.0,0.0,3.0,3.0,0.0,2.0,33.0,0.0,0.0,827.0,1.0,2.0
Abdelrahman-Wael-1029,0.0,29.0,9.0,4.0,0.0,2.0,0.0,1.0,16.0,12.0,0.0,0.0,93.0,0.0,16.0
Abdul25Basit,0.0,72.0,1.0,19.0,0.0,5.0,0.0,0.0,0.0,25.0,0.0,0.0,178.0,0.0,0.0
AbdullahElkolak,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
AbdulrahmanHadz,0.0,16.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,4.0,0.0,0.0,104.0,0.0,1.0
AbelZJP,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0
Abey12525,0.0,36.0,11.0,7.0,0.0,0.0,2.0,2.0,4.0,7.0,0.0,0.0,170.0,0.0,2.0
Abhi508,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
Abhimanyu047,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,55.0,0.0,6.0
Abhinay1997,1.0,65.0,11.0,10.0,22.0,217.0,14.0,1.0,0.0,44.0,62.0,63.0,519.0,0.0,77.0
Abhishek765,0.0,240.0,35.0,46.0,0.0,70.0,21.0,0.0,2.0,100.0,0.0,1.0,591.0,0.0,64.0
AbhishekBhargav99,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,30.0,0.0,2.0
Ablestor,0.0,0.0,0.0,35.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
