github,total_stars,fake_stars,fake_percentage
Agranom/ngx-material-timepicker,340,1,0.29411764705882354
npm/cli,8161,24,0.2940816076461218
node-gh/gh,1707,5,0.29291154071470415
practicajs/practica,1376,4,0.29069767441860467
cloydlau/json-editor-vue,344,1,0.29069767441860467
langchain-ai/langchainplus-sdk,345,1,0.2898550724637681
langchain-ai/langsmith-sdk,345,1,0.2898550724637681
BitGo/BitGoJS,345,1,0.2898550724637681
maxeth/react-type-animation,348,1,0.28735632183908044
SheetJS/j,348,1,0.28735632183908044
ibitcy/eo-locale,348,1,0.28735632183908044
DannyDainton/newman-reporter-htmlextra,348,1,0.28735632183908044
ccoreilly/vosk-browser,348,1,0.28735632183908044
peterbe/minimalcss,351,1,0.2849002849002849
PawelDecowski/jquery-creditcardvalidator,1054,3,0.2846299810246679
hcodes/snowflakes,353,1,0.28328611898017
mauriciovigolo/keycloak-angular,709,2,0.2820874471086037
artsy/reaction,355,1,0.28169014084507044
AndrewRedican/react-json-editor-ajrm,355,1,0.28169014084507044
ardatan/graphql-mesh,3198,9,0.28142589118198874
bitcoinjs/bip39,1066,3,0.28142589118198874
Urigo/graphql-mesh,3200,9,0.28125
Cuberto/mouse-follower,713,2,0.2805049088359046
AIDungeon/GPT-3-Encoder,715,2,0.27972027972027974
homebridge/homebridge,23602,66,0.27963731887128207
ramoona/banks-db,717,2,0.2789400278940028
solana-labs/wallet-adapter,1435,4,0.2787456445993031
Stono/hawkeye,359,1,0.2785515320334262
InboxSDK/InboxSDK,718,2,0.2785515320334262
intercom/intercom-node,360,1,0.2777777777777778
taskcluster/taskcluster,360,1,0.2777777777777778
woocommerce/woocommerce-admin,360,1,0.2777777777777778
MoralisWeb3/Moralis-JS-SDK,362,1,0.2762430939226519
react-native-community/push-notification-ios,725,2,0.27586206896551724
BabylonJS/Babylon.js,22751,62,0.2725154938244473
batoulapps/adhan-js,367,1,0.2724795640326975
SeleniumHQ/selenium,29743,81,0.27233298591265176
muaz-khan/Canvas-Designer,368,1,0.2717391304347826
mzohaibqc/antd-theme-webpack-plugin,369,1,0.27100271002710025
goldfire/pokersolver,369,1,0.27100271002710025
inngest/inngest-js,369,1,0.27100271002710025
barrysteyn/node-scrypt,369,1,0.27100271002710025
tanstack/router,7389,20,0.2706726214643389
tanstack/react-location,7391,20,0.2705993776214315
TanStack/router,7392,20,0.27056277056277056
tannerlinsley/react-location,7397,20,0.27037988373665
ContaAzul/creditcard.js,370,1,0.2702702702702703
okta/okta-signin-widget,371,1,0.2695417789757413
nevill/zongji,372,1,0.2688172043010753
consumet/consumet.ts,373,1,0.2680965147453083
dfinity/ic,1493,4,0.26791694574681846
nomiclabs/truffle-flattener,374,1,0.267379679144385
withfig/autocomplete,24374,65,0.2666776072864528
cahilfoley/react-snowfall,375,1,0.26666666666666666
enisdenjo/graphql-sse,375,1,0.26666666666666666
ryandrewjohnson/react-localize-redux,375,1,0.26666666666666666
Vonage/vonage-node-sdk,375,1,0.26666666666666666
auth0/lock,1125,3,0.26666666666666666
microsoft/fluentui-system-icons,5640,15,0.26595744680851063
cloudera/hue,1129,3,0.2657218777679362
keijiro/Lasp,1511,4,0.26472534745201853
nuxt-modules/storybook,378,1,0.26455026455026454
httptoolkit/mockttp,757,2,0.26420079260237783
spotify/web-scripts,380,1,0.2631578947368421
uvarov-frontend/vanilla-calendar-pro,381,1,0.26246719160104987
chec/commerce.js,381,1,0.26246719160104987
tronprotocol/tronweb,381,1,0.26246719160104987
SharePoint/PnP-JS-Core,381,1,0.26246719160104987
AgoraIO/Tools,381,1,0.26246719160104987
open-wa/wa-automate-nodejs,3052,8,0.2621231979030144
sonnylazuardi/react-native-credit-card,382,1,0.2617801047120419
jonschlinkert/gray-matter,3828,10,0.2612330198537095
soundcloud/soundcloud-javascript,384,1,0.26041666666666663
amazon-connect/amazon-connect-streams,384,1,0.26041666666666663
Quenty/NevermoreEngine,385,1,0.2597402597402597
Belphemur/node-json-db,770,2,0.2597402597402597
tmijs/tmi.js,1541,4,0.25957170668397145
react-component/upload,773,2,0.258732212160414
centrifugal/centrifuge-js,387,1,0.2583979328165375
mrdoob/three.js,100270,259,0.25830258302583026
chalk/strip-ansi,388,1,0.25773195876288657
octokit/core.js,1165,3,0.2575107296137339
drudge/passport-facebook-token,389,1,0.2570694087403599
aMarCruz/react-native-text-size,389,1,0.2570694087403599
okta/okta-oidc-js,392,1,0.25510204081632654
hyochan/react-native-masonry-list,392,1,0.25510204081632654
reworkcss/css,1569,4,0.25493945188017847
nocodb/nocodb,43563,111,0.2548033881964052
WilliamDASILVA/nuxt-robots-module,395,1,0.25316455696202533
software-mansion/react-native-gesture-handler,5929,15,0.252993759487266
syncfusion/ej2-javascript-ui-controls,397,1,0.2518891687657431
lgraubner/sitemap-generator,397,1,0.2518891687657431
pvdlg/conventional-changelog-metahub,397,1,0.2518891687657431
phoenixframework/phoenix_live_view,5968,15,0.25134048257372654
Synthetixio/synthetix,1197,3,0.2506265664160401
aframevr/aframe,16406,41,0.24990857003535294
aave/aave-v3-core,801,2,0.24968789013732834
catppuccin/palette,401,1,0.24937655860349126
isocra/TableDnD,401,1,0.24937655860349126
KuroLabs/stegcloak,3214,8,0.24891101431238333
mostjs/core,402,1,0.24875621890547264
ethereum/web3.js,18972,47,0.24773350200295174
nandorojo/expo-next-react-navigation,404,1,0.24752475247524752
klevron/threejs-toys,404,1,0.24752475247524752
probot/smee-client,405,1,0.24691358024691357
kamilkisiela/graphql-inspector,1626,4,0.24600246002460024
yuvraj24/react-native-stories-view,407,1,0.2457002457002457
LedgerHQ/ledger-live,407,1,0.2457002457002457
Microsoft/accessibility-insights-web,818,2,0.24449877750611246
JWally/jsLPSolver,409,1,0.24449877750611246
unlock-protocol/unlock,821,2,0.24360535931790497
farhadi/node-smpp,411,1,0.24330900243309003
6tail/lunar-javascript,823,2,0.24301336573511542
vercel/analytics,414,1,0.24154589371980675
heartexlabs/label-studio-frontend,414,1,0.24154589371980675
Cuadrix/puppeteer-page-proxy,414,1,0.24154589371980675
decentralized-identity/veramo,414,1,0.24154589371980675
nginx/njs,832,2,0.2403846153846154
tmm/wagmi,5829,14,0.2401784182535598
OpenZeppelin/openzeppelin-test-helpers,417,1,0.2398081534772182
vercel/node-file-trace,1256,3,0.23885350318471338
vercel/nft,1256,3,0.23885350318471338
solidstate-network/solidstate-solidity,419,1,0.23866348448687352
HTMLElements/smart-elements,421,1,0.23752969121140144
apify/got-scraping,421,1,0.23752969121140144
joypixels/emoji-toolkit,422,1,0.23696682464454977
smysnk/gulp-rev-all,422,1,0.23696682464454977
jeanpan/react-native-camera-roll-picker,422,1,0.23696682464454977
antvis/x6,5508,13,0.23602033405954975
toncenter/tonweb,426,1,0.2347417840375587
FontFaceKit/open-sans,426,1,0.2347417840375587
i18next/i18next-http-backend,426,1,0.2347417840375587
sindresorhus/cpy,426,1,0.2347417840375587
herbsjs/herbs,427,1,0.234192037470726
kensho/ng-describe,427,1,0.234192037470726
streamich/nano-css,427,1,0.234192037470726
MihaiValentin/lunr-languages,427,1,0.234192037470726
atularen/ngx-monaco-editor,427,1,0.234192037470726
Microsoft/playwright,63669,149,0.2340228368593821
muaz-khan/MultiStreamsMixer,428,1,0.23364485981308408
koajs/send,428,1,0.23364485981308408
pulumi/pulumi-aws,428,1,0.23364485981308408
instructure/instructure-ui,430,1,0.23255813953488372
caseyscarborough/github-activity,430,1,0.23255813953488372
microsoft/playwright,63661,148,0.23248142504830271
csstools/postcss-plugins,861,2,0.23228803716608595
PrismarineJS/mineflayer,4746,11,0.2317741255794353
simeydotme/svelte-range-slider-pips,432,1,0.23148148148148145
OfficeDev/TeamsFx,433,1,0.23094688221709006
laurentpayot/minidenticons,434,1,0.2304147465437788
vuejs/vue-eslint-parser,434,1,0.2304147465437788
cloud-carbon-footprint/cloud-carbon-footprint,872,2,0.22935779816513763
hughsk/glsl-easings,436,1,0.22935779816513763
okta/okta-auth-js,437,1,0.2288329519450801
andrewgioia/keyrune,438,1,0.228310502283105
wppconnect-team/wppconnect,1761,4,0.2271436683702442
pnp/cli-microsoft365,881,2,0.22701475595913734
pnp/office365-cli,881,2,0.22701475595913734
drcmda/react-zdog,441,1,0.22675736961451248
sindresorhus/electron-unhandled,443,1,0.2257336343115124
imzbf/md-editor-v3,1334,3,0.22488755622188905
gchq/CyberChef,27179,61,0.22443798520916883
gnosis/zodiac,446,1,0.2242152466367713
ebaauw/homebridge-hue,892,2,0.2242152466367713
primer/primer-css,12493,28,0.22412551028576003
primer/primer,12493,28,0.22412551028576003
oracle/node-oracledb,2235,5,0.22371364653243847
postmanlabs/postman-collection,447,1,0.22371364653243847
microsoft/vscode,160214,357,0.2228269689290574
fastify/fastify-multipart,450,1,0.2222222222222222
loweisz/generate-avatar,451,1,0.22172949002217296
hoaphantn7604/react-native-curved-bottom-bar,452,1,0.22123893805309736
transloadit/uppy,28538,63,0.22075828719601934
Cloud-Automation/node-modbus,453,1,0.22075055187637968
salesforce/tough-cookie,909,2,0.22002200220022
react-native-community/cli,2273,5,0.21997360316761988
standard/eslint-config-standard-react,457,1,0.2188183807439825
chanind/hanzi-writer-data,458,1,0.21834061135371177
airbnb/css,6892,15,0.21764364480557166
gaearon/react-proxy,460,1,0.21739130434782608
metriport/metriport,460,1,0.21739130434782608
primer/css,12492,27,0.21613832853025938
cornerstonejs/cornerstone3D,464,1,0.21551724137931033
fastify/fastify-rate-limit,465,1,0.21505376344086022
bitcoinjs/bitcoinjs-lib,5597,12,0.21440057173485794
sapics/ip-location-db,935,2,0.21390374331550802
payloadcms/payload,21050,45,0.21377672209026127
willsoto/nestjs-prometheus,468,1,0.2136752136752137
souhe/reactScrollbar,468,1,0.2136752136752137
mobxjs/mobx-vue,474,1,0.21097046413502107
internetarchive/bookreader,949,2,0.21074815595363539
googleapis/google-cloud-node,2861,6,0.20971688220901785
fingerprintjs/botd,956,2,0.20920502092050208
arnelenero/simpler-state,479,1,0.20876826722338201
tw93/pake,24686,51,0.206594831078344
adobe-private/react-spectrum-v3,12124,25,0.20620257340811612
goauthentik/authentik,7765,16,0.20605280103026402
google/wireit,5363,11,0.20510908073839268
kubernetes-client/javascript,1952,4,0.20491803278688525
googlecreativelab/teachablemachine-libraries,1464,3,0.20491803278688525
davidchambers/Base64.js,489,1,0.2044989775051125
Skyscanner/backpack,491,1,0.20366598778004072
twbs/bootstrap,168009,342,0.20356052354338158
hampusohlsson/browser-deeplink,492,1,0.20325203252032523
chainsafe/dappeteer,492,1,0.20325203252032523
cfinke/Typo.js,493,1,0.2028397565922921
iou90/react-native-autoheight-webview,493,1,0.2028397565922921
grantila/suretype,494,1,0.20242914979757085
tldraw/tldraw,34233,69,0.20155989834370344
matrix-org/matrix-js-sdk,1490,3,0.20134228187919465
AirenSoft/OvenPlayer,497,1,0.2012072434607646
webpack-contrib/stylus-loader,500,1,0.2
primer/react,3014,6,0.19907100199071004
salesforce-ux/design-system,3527,7,0.1984689537850865
overtrue/vue-avatar-cropper,504,1,0.1984126984126984
dreyescat/react-rating,504,1,0.1984126984126984
sudo-suhas/elastic-builder,505,1,0.19801980198019803
adobe/react-spectrum,12123,24,0.1979707993071022
sanity-io/sanity,5056,10,0.19778481012658228
dohomi/react-hook-form-mui,506,1,0.1976284584980237
rome/tools,23831,47,0.19722210566069406
facebook/flipper,13252,26,0.196196800482946
JaimeCheng/vue-esign,510,1,0.19607843137254902
mailgun/mailgun.js,511,1,0.19569471624266144
paulmillr/noble-hashes,513,1,0.1949317738791423
unicode-cldr/cldr-json,514,1,0.19455252918287938
APIDevTools/swagger-cli,515,1,0.1941747572815534
NativeScript/android-runtime,516,1,0.1937984496124031
bs-community/skinview3d,517,1,0.19342359767891684
saltcorn/saltcorn,1551,3,0.19342359767891684
vuejs/vitepress,11901,23,0.19326107049827745
egoist/hack,2593,5,0.19282684149633628
rnmapbox/maps,2086,4,0.19175455417066153
abandonware/noble,524,1,0.19083969465648853
octokit/rest.js,525,1,0.19047619047619047
bullet-train-co/bullet_train,1575,3,0.19047619047619047
apache/superset,60391,115,0.19042572568760244
agilgur5/react-signature-canvas,526,1,0.19011406844106463
dotnet/aspnetcore,34779,66,0.1897696886051928
klover2/wechatpay-node-v3-ts,527,1,0.18975332068311196
hapijs/good,527,1,0.18975332068311196
dilame/instagram-private-api,5812,11,0.18926359256710254
alexbol99/flatten-js,529,1,0.1890359168241966
styled-components/styled-components,40242,76,0.18885741265344666
eladb/cdk-watchful,531,1,0.18832391713747645
FinotiLucas/Correios-Brasil,531,1,0.18832391713747645
box/box-ui-elements,532,1,0.18796992481203006
Agontuk/react-native-geolocation-service,1600,3,0.1875
sapegin/mrm,1601,3,0.18738288569643974
koichik/node-tunnel,534,1,0.18726591760299627
mrmartineau/design-system-utils,536,1,0.18656716417910446
sebs/etherscan-api,536,1,0.18656716417910446
vladmandic/human,2144,4,0.18656716417910446
tree-sitter/tree-sitter,17159,32,0.1864910542572411
rails/rails,55301,103,0.18625341313900293
tinylibs/tinyspy,537,1,0.186219739292365
binance/binance-connector-node,537,1,0.186219739292365
follow-redirects/follow-redirects,538,1,0.18587360594795538
kkoooqq/fakebrowser,1076,2,0.18587360594795538
vercel/vercel,12395,23,0.1855586930213796
ngneat/query,539,1,0.1855287569573284
kubb-project/kubb,541,1,0.18484288354898337
FightingDesign/fighting-design,543,1,0.1841620626151013
ProjectMirador/mirador,544,1,0.1838235294117647
SeleniumHQ/selenium-ide,2722,5,0.18368846436443792
nestjs/swagger,1634,3,0.18359853121175032
markuplint/markuplint,547,1,0.18281535648994515
gkjohnson/three-bvh-csg,548,1,0.18248175182481752
sourcegraph/sourcegraph,9865,18,0.1824632539280284
wovalle/fireorm,551,1,0.18148820326678766
wundergraph/wundergraph,2207,4,0.18124150430448574
cypress-io/cypress,46407,84,0.1810071756416058
pnpm/only-allow,553,1,0.18083182640144665
airbnb/lottie-ios,25463,46,0.18065428268467973
decentraland/marketplace,1108,2,0.18050541516245489
jessepollak/payment,554,1,0.18050541516245489
remix-run/remix,28368,51,0.17978003384094754
GantMan/jail-monkey,557,1,0.17953321364452424
cncjs/cncjs,2229,4,0.1794526693584567
Camberi/firecms,1115,2,0.17937219730941703
mui-org/material-ui-x,3907,7,0.1791656002047607
mui/mui-x,3907,7,0.1791656002047607
epicmaxco/vuestic-ui,3353,6,0.17894422904861318
tnicola/cypress-parallel,560,1,0.17857142857142858
medusajs/medusa,23639,42,0.17767249037607344
microsoft/react-native-test-app,564,1,0.1773049645390071
twilio/twilio-video.js,565,1,0.17699115044247787
polygonplanet/encoding.js,565,1,0.17699115044247787
laurent22/joplin,44155,78,0.17665043596421698
hvianna/audioMotion-analyzer,567,1,0.1763668430335097
bennycode/trading-signals,567,1,0.1763668430335097
tauri-apps/tauri,79455,140,0.17620036498647032
GoogleChrome/accessibility-developer-tools,2274,4,0.1759014951627089
metafizzy/infinite-scroll,7403,13,0.1756044846683777
MetaMask/eth-sig-util,570,1,0.17543859649122806
andreizanik/cookies-next,570,1,0.17543859649122806
Microsoft/azure-pipelines-tasks,3421,6,0.17538731365097923
andreasonny83/unique-names-generator,573,1,0.17452006980802792
sneas/img-comparison-slider,573,1,0.17452006980802792
dbramwell/react-animate-on-scroll,573,1,0.17452006980802792
loadingio/css-spinner,1722,3,0.17421602787456447
inovua/reactdatagrid,3449,6,0.17396346767178894
primefaces/primeflex,577,1,0.17331022530329288
nestjs/jwt,577,1,0.17331022530329288
callstack/react-native-slider,1156,2,0.17301038062283738
ArweaveTeam/arweave-js,579,1,0.17271157167530224
standard/standard,28982,50,0.17252087502587812
microsoft/appcenter-cli,580,1,0.1724137931034483
lasso-js/lasso,580,1,0.1724137931034483
facebook/docusaurus,53991,93,0.17225093071067402
mrmrs/colors,9291,16,0.17220966526746315
iden3/circomlib,582,1,0.1718213058419244
lhz516/react-h5-audio-player,583,1,0.17152658662092624
googleapis/repo-automation-bots,583,1,0.17152658662092624
Androz2091/discord-player,585,1,0.17094017094017094
react-native-voice/voice,1756,3,0.17084282460136674
react-native-community/voice,1756,3,0.17084282460136674
airbnb/javascript,142836,244,0.17082528214175696
PlasmoHQ/plasmo,8791,15,0.17062905243999546
ant-design/pro-components,4113,7,0.17019207391198637
Budibase/budibase,21215,36,0.1696912561866604
nuxt/ui,3540,6,0.1694915254237288
sveltejs/language-tools,1181,2,0.1693480101608806
alibaba/lowcode-engine,14178,24,0.16927634363097757
antfu/vite-plugin-md,591,1,0.1692047377326565
feross/standard,28971,49,0.1691346518932726
github-tools/github,3551,6,0.16896648831315123
jorenvanhee/tailwindcss-debug-screens,592,1,0.16891891891891891
yjose/reactjs-popup,1784,3,0.1681614349775785
jasongaare/react-native-walkthrough-tooltip,597,1,0.16750418760469013
miguelmota/ethereum-input-data-decoder,597,1,0.16750418760469013
innocenzi/laravel-vite,597,1,0.16750418760469013
tngan/samlify,599,1,0.1669449081803005
open-source-labs/Recoilize,600,1,0.16666666666666669
ak1394/react-native-tts,600,1,0.16666666666666669
SeydX/camera.ui,601,1,0.16638935108153077
didi/LogicFlow,7225,12,0.16608996539792387
facebook/react,224795,373,0.16592895749460618
pradel/react-responsive-modal,603,1,0.16583747927031509
angular/components,24231,40,0.1650777929099088
schiehll/react-alert,606,1,0.16501650165016502
yaacov/node-modbus-serial,607,1,0.16474464579901155
chakra-ui/chakra-ui,37043,61,0.16467348756850148
babakhani/pwt.datepicker,609,1,0.16420361247947454
component-driven/cypress-axe,609,1,0.16420361247947454
fern-api/fern,2440,4,0.16393442622950818
eggjs/egg-sequelize,611,1,0.16366612111292964
ethjs/ethjs,612,1,0.16339869281045752
htmlhint/HTMLHint,3061,5,0.1633453119895459
kriasoft/react-app,613,1,0.1631321370309951
watson/bonjour,615,1,0.16260162601626016
jestjs/jest,43839,71,0.16195624900203015
MoralisWeb3/react-moralis,618,1,0.16181229773462785
twurple/twurple,620,1,0.16129032258064516
d-fischer/twitch,620,1,0.16129032258064516
marcin-piela/react-fetching-library,623,1,0.16051364365971107
istvan-ujjmeszaros/bootstrap-duallistbox,625,1,0.16
mrousavy/react-native-vision-camera,6896,11,0.15951276102088166
qq449245884/vue-okr-tree,628,1,0.15923566878980894
hrynko/vue-pdf-embed,628,1,0.15923566878980894
invertase/react-native-google-mobile-ads,629,1,0.1589825119236884
nuxt/nuxt,53006,84,0.1584726257404822
shopify/hydrogen,1264,2,0.15822784810126583
react-hook-form/react-hook-form-devtools,633,1,0.1579778830963665
renovatebot/renovate,16476,26,0.15780529254673464
osmlab/name-suggestion-index,634,1,0.15772870662460567
ethanselzer/react-image-magnify,635,1,0.15748031496062992
ascoders/react-native-image-zoom,635,1,0.15748031496062992
nomicfoundation/hardhat,6986,11,0.15745777268823363
nomiclabs/buidler,6990,11,0.15736766809728184
nomiclabs/hardhat,6993,11,0.15730015730015728
Shopify/hydrogen,1272,2,0.15723270440251574
mikeal/watch,1275,2,0.1568627450980392
fastify/fastify-cli,638,1,0.1567398119122257
mdbootstrap/Tailwind-Elements,12764,20,0.15669069257286117
johnlindquist/kit,3837,6,0.1563721657544957
merkle-open/webpack-config-plugins,641,1,0.15600624024961
onury/geolocator,641,1,0.15600624024961
pburtchaell/react-notification,642,1,0.1557632398753894
bitovi/react-to-webcomponent,643,1,0.15552099533437014
bitovi/react-to-web-component,643,1,0.15552099533437014
keijiro/KlakSpout,645,1,0.15503875968992248
nuxt/nuxt.js,52949,82,0.15486600313509227
tensorflow/magenta-js,1946,3,0.1541623843782117
bencompton/jest-cucumber,649,1,0.15408320493066258
ethers-io/ethers.js,7790,12,0.1540436456996149
bazelbuild/bazelisk,1948,3,0.1540041067761807
chrisguttandin/standardized-audio-context,650,1,0.15384615384615385
ruffle-rs/ruffle,14959,23,0.15375359315462261
google/marzipano,1952,3,0.15368852459016394
storybookjs/storybook,83326,128,0.1536135179895831
kadirahq/react-storybook,83364,128,0.1535434959934744
phaserjs/phaser,36629,56,0.15288432662644352
prometheus/prometheus,53668,82,0.15279123500037267
swordev/suid,655,1,0.15267175572519084
csscomb/csscomb.js,3280,5,0.1524390243902439
image-js/image-js,656,1,0.1524390243902439
craigh411/vue-star-rating,657,1,0.15220700152207
nodejs/undici,5914,9,0.15218126479540076
asmcrypto/asmcrypto.js,658,1,0.1519756838905775
algolia/algoliasearch-client-javascript,1318,2,0.15174506828528073
algolia/algoliasearch-client-js,1319,2,0.1516300227445034
keijiro/Pcx,1322,2,0.15128593040847202
add2cal/add-to-calendar-button,1325,2,0.1509433962264151
h-enk/doks,1994,3,0.15045135406218654
react-native-community/clipboard,665,1,0.15037593984962408
refinedev/refine,25942,39,0.15033536350319945
playcanvas/engine,9313,14,0.1503274991946741
zeroc-ice/ice,1998,3,0.15015015015015015
grafana/grafana,61360,92,0.14993481095176012
t3-oss/create-t3-app,24042,36,0.1497379585724981
sveltejs/kit,18050,27,0.14958448753462605
strapi/strapi,61549,92,0.14947440250857041
alizahid/slinky,671,1,0.14903129657228018
hasura/graphql-engine,30923,46,0.14875658894673868
wechaty/wechaty,19516,29,0.14859602377536382
pmndrs/three-stdlib,674,1,0.1483679525222552
AlgusDark/bloomer,675,1,0.14814814814814814
bahmutov/cypress-react-unit-test,679,1,0.14727540500736377
phstc/jquery-dateFormat,679,1,0.14727540500736377
arshaw/xdate,679,1,0.14727540500736377
smartxworks/sunmao-ui,1361,2,0.1469507714915503
chengsokdara/use-whisper,682,1,0.1466275659824047
Khan/perseus,1365,2,0.14652014652014653
linear/linear,686,1,0.1457725947521866
codesandbox/nodebox-runtime,690,1,0.14492753623188406
tailwindlabs/tailwindcss,80109,116,0.14480270631264902
machty/ember-concurrency,691,1,0.1447178002894356
testing-library/angular-testing-library,692,1,0.1445086705202312
danwilson/google-analytics-plugin,693,1,0.1443001443001443
cypress-io/eslint-plugin-cypress,694,1,0.1440922190201729
xeokit/xeokit-sdk,695,1,0.14388489208633093
wikimedia/jquery.i18n,695,1,0.14388489208633093
kimxogus/react-native-version-check,696,1,0.14367816091954022
KevinVandy/material-react-table,1393,2,0.14357501794687724
reearth/resium,697,1,0.1434720229555237
nestjsx/nestjs-config,698,1,0.14326647564469913
jakezatecky/react-checkbox-tree,700,1,0.14285714285714285
mochixuan/react-native-drag-sort,701,1,0.14265335235378032
ableplayer/ableplayer,703,1,0.1422475106685633
NextBoy/quill-image-extend-module,704,1,0.14204545454545456
jjranalli/nightwind,705,1,0.14184397163120568
mattdesl/canvas-sketch-util,705,1,0.14184397163120568
chariotsolutions/phonegap-nfc,706,1,0.141643059490085
jgthms/wysiwyg.css,707,1,0.14144271570014144
react-native-elements/react-native-elements,24792,35,0.14117457244272347
MetaMask/snaps-monorepo,710,1,0.14084507042253522
luminati-io/luminati-proxy,710,1,0.14084507042253522
MetaMask/snaps,710,1,0.14084507042253522
antvis/L7,3558,5,0.1405283867341203
ericclemmons/grunt-angular-templates,712,1,0.1404494382022472
xaboy/form-create-designer,1424,2,0.1404494382022472
electron/update-electron-app,714,1,0.1400560224089636
yume-chan/ya-webadb,2143,3,0.1399906672888474
jhlywa/chess.js,3572,5,0.13997760358342665
modernweb-dev/web,2145,3,0.13986013986013987
expo/expo,30759,43,0.13979648233037487
nestjs/graphql,1435,2,0.13937282229965156
visionmedia/node-ratelimiter,718,1,0.1392757660167131
sbycrosz/react-native-credit-card-input,1439,2,0.13898540653231412
react-bootstrap/react-bootstrap,22307,31,0.13896983009817546
secretlint/secretlint,723,1,0.13831258644536654
Leaflet/Leaflet,40496,56,0.1382852627419992
vuejs/vue-next,45590,63,0.13818819916648387
SAP/spartacus,725,1,0.13793103448275862
google/flatbuffers,22513,31,0.13769821880691155
electron/electron,112682,155,0.13755524396088106
tiagosiebler/binance,729,1,0.1371742112482853
zeit/next.js,122699,168,0.13692043129935857
59naga/babel-plugin-add-module-exports,731,1,0.13679890560875513
FormidableLabs/react-progressive-image,734,1,0.13623978201634876
asmyshlyaev177/react-horizontal-scrolling-menu,734,1,0.13623978201634876
dmtrKovalenko/cypress-real-events,734,1,0.13623978201634876
vuejs/core,45533,62,0.13616497924582172
facebook/react-native,116925,159,0.13598460551635666
cloudfour/hideShowPassword,736,1,0.1358695652173913
yagop/node-telegram-bot-api,8110,11,0.13563501849568432
ArtalkJS/Artalk,1475,2,0.13559322033898305
klinecharts/KLineChart,2223,3,0.1349527665317139
vatesfr/xen-orchestra,741,1,0.1349527665317139
js-sdsl/js-sdsl,741,1,0.1349527665317139
sindresorhus/gulp-changed,741,1,0.1349527665317139
pixijs/pixi.js,43046,58,0.13473958091344143
taozhi8833998/node-sql-parser,744,1,0.13440860215053765
marp-team/marp-core,745,1,0.1342281879194631
google/material-design-icons,50114,67,0.1336951750009977
transmissions11/solmate,3750,5,0.13333333333333333
Rari-Capital/solmate,3751,5,0.13329778725673155
mattermost/mattermost-server,28535,38,0.1331697914841423
cliqz-oss/adblocker,751,1,0.13315579227696406
vercel/next.js,122547,162,0.1321941785600627
shahabyazdi/react-multi-date-picker,758,1,0.13192612137203166
emberjs/data,3034,4,0.13183915622940012
ben-ng/convert-units,759,1,0.13175230566534915
JedWatson/react-input-autosize,761,1,0.1314060446780552
ditdot-dev/vue-flow-form,763,1,0.1310615989515072
website-scraper/node-website-scraper,1527,2,0.13097576948264572
laravel/vite-plugin,765,1,0.130718954248366
nullstack/nullstack,766,1,0.13054830287206268
eslint/eslint,24546,32,0.13036747331540782
cloudscape-design/components,2302,3,0.13032145960034752
pixijs/pixijs,43019,56,0.13017503893628396
ArnaudBarre/vite-plugin-swc-react-refresh,769,1,0.13003901170351106
CesiumGS/cesium,12361,16,0.12943936574710785
quasarframework/quasar,25505,33,0.12938639482454423
dojo/dojo,1548,2,0.12919896640826875
ironwallaby/delaunay,775,1,0.12903225806451613
uber/npm-shrinkwrap,775,1,0.12903225806451613
microsoft/BotFramework-WebChat,1554,2,0.1287001287001287
ant-design/ant-design,90929,117,0.12867182087122922
seeden/react-facebook,783,1,0.1277139208173691
makenotion/notion-sdk-js,4701,6,0.12763241863433314
zerodevx/svelte-toast,784,1,0.12755102040816327
microsoft/fluentui,18032,23,0.12755102040816327
angular/angular-cli,26664,34,0.1275127512751275
nicolas-cusan/destyle.css,787,1,0.12706480304955528
puppeteer/puppeteer,87590,111,0.1267267952962667
facebook/flow,22099,28,0.12670256572695598
ionic-team/ionic,50655,64,0.12634488204520777
ionic-team/ionic-framework,50655,64,0.12634488204520777
designmodo/Flat-UI,15052,19,0.12622907254849852
ecyrbe/zodios,1585,2,0.12618296529968456
firebase/firebase-tools,3965,5,0.12610340479192939
winglang/wing,4760,6,0.12605042016806722
appium/appium,18254,23,0.12599978086994632
Esri/esri-leaflet,1588,2,0.12594458438287154
ComponentDriven/csf,795,1,0.12578616352201258
salesforce/lwc,1591,2,0.1257071024512885
ndmitry/grunt-autoprefixer,797,1,0.12547051442910914
Microsoft/TypeScript,99008,124,0.12524240465416936
koala-interactive/frenchkiss.js,801,1,0.12484394506866417
dataform-co/dataform,803,1,0.12453300124533001
ivmartel/dwv,1610,2,0.12422360248447205
ifightcrime/bootstrap-growl,806,1,0.12406947890818859
marchaos/jest-mock-extended,808,1,0.12376237623762376
ecrmnn/collect.js,6465,8,0.12374323279195669
IanLunn/Hover,29138,36,0.12355000343194453
sindresorhus/capture-website-cli,810,1,0.12345679012345678
blocknative/web3-onboard,810,1,0.12345679012345678
kiranz/just-api,811,1,0.12330456226880394
blocknative/onboard,811,1,0.12330456226880394
amark/gun,17904,22,0.12287756925826632
marmelab/react-admin,24445,30,0.12272448353446512
chriszarate/sheetrock,816,1,0.12254901960784313
isomorphic-git/isomorphic-git,7355,9,0.12236573759347384
wormhole-foundation/wormhole,1635,2,0.12232415902140673
certusone/wormhole,1636,2,0.12224938875305623
